Datetime,hour,day_of_week,month,NO2(GT),NOx(GT),C6H6(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,AQI_next_hour
2005-03-09 11:00:00,11.0,2.0,3.0,235.0,691.0,14.0,1308.0,1117.0,549.0,1261.0,1795.0,10.5,38.9,0.4926,784.0625
2005-03-09 12:00:00,12.0,2.0,3.0,194.0,457.0,10.5,1249.0,996.0,593.0,1198.0,1575.0,14.5,33.4,0.5488,772.9
2005-03-09 13:00:00,13.0,2.0,3.0,159.0,369.0,11.2,1282.0,1023.0,573.0,1305.0,1461.0,15.7,34.6,0.6147,731.7875
2005-03-09 14:00:00,14.0,2.0,3.0,123.0,285.0,10.3,1253.0,988.0,589.0,1292.0,1314.0,16.1,36.3,0.6593,691.2
2005-03-09 15:00:00,15.0,2.0,3.0,121.0,279.0,8.6,1222.0,924.0,612.0,1216.0,1147.0,17.3,34.5,0.6728,645.7
2005-03-09 16:00:00,16.0,2.0,3.0,102.0,198.0,7.6,1201.0,882.0,638.0,1189.0,948.0,17.6,34.1,0.6781,711.4
2005-03-09 17:00:00,17.0,2.0,3.0,114.0,229.0,10.2,1238.0,985.0,592.0,1271.0,1252.0,18.0,33.1,0.6779,875.35
2005-03-09 18:00:00,18.0,2.0,3.0,168.0,477.0,17.8,1434.0,1234.0,476.0,1520.0,1676.0,14.6,41.0,0.6792,1016.2875
2005-03-09 19:00:00,19.0,2.0,3.0,207.0,679.0,25.3,1573.0,1436.0,407.0,1747.0,2056.0,12.8,46.2,0.6794,1011.175
2005-03-09 20:00:00,20.0,2.0,3.0,199.0,682.0,24.4,1552.0,1413.0,407.0,1724.0,2088.0,11.5,53.9,0.7312,963.375
2005-03-09 21:00:00,21.0,2.0,3.0,192.0,679.0,20.0,1510.0,1297.0,458.0,1606.0,1945.0,10.6,58.8,0.7512,727.7875
2005-03-09 22:00:00,22.0,2.0,3.0,148.0,298.0,7.3,1165.0,870.0,671.0,1181.0,1482.0,9.7,60.0,0.7238,712.7
2005-03-09 23:00:00,23.0,2.0,3.0,137.0,265.0,6.6,1177.0,837.0,670.0,1161.0,1448.0,8.3,64.2,0.7071,674.8375
2005-03-10 00:00:00,0.0,3.0,3.0,123.0,196.0,5.7,1135.0,800.0,705.0,1130.0,1304.0,7.8,65.5,0.6961,637.5625
2005-03-10 01:00:00,1.0,3.0,3.0,109.0,155.0,4.5,1070.0,739.0,767.0,1070.0,1186.0,7.5,65.9,0.6868,612.6375
2005-03-10 02:00:00,2.0,3.0,3.0,98.0,131.0,4.1,1034.0,715.0,801.0,1067.0,1051.0,6.1,72.1,0.6847,615.3
2005-03-10 03:00:00,3.0,3.0,3.0,109.0,180.0,4.4,1014.0,731.0,784.0,1062.0,1038.0,4.6,78.2,0.6684,595.5375
2005-03-10 04:00:00,4.0,3.0,3.0,94.0,165.0,3.3,988.0,673.0,838.0,1034.0,969.0,4.0,80.9,0.667,594.4125
2005-03-10 05:00:00,5.0,3.0,3.0,95.0,169.0,3.3,975.0,668.0,874.0,1020.0,951.0,4.2,79.1,0.6611,604.4375
2005-03-10 06:00:00,6.0,3.0,3.0,101.0,224.0,3.5,984.0,681.0,852.0,1020.0,970.0,5.3,73.2,0.6577,653.925
2005-03-10 07:00:00,7.0,3.0,3.0,100.0,249.0,6.4,1092.0,831.0,720.0,1143.0,1090.0,4.3,76.1,0.6395,940.2625
2005-03-10 08:00:00,8.0,3.0,3.0,150.0,863.0,20.1,1454.0,1299.0,457.0,1606.0,1673.0,4.8,74.6,0.647,940.025
2005-03-10 09:00:00,9.0,3.0,3.0,168.0,665.0,21.2,1446.0,1328.0,439.0,1620.0,1833.0,7.5,64.5,0.6702,876.8375
2005-03-10 10:00:00,10.0,3.0,3.0,199.0,670.0,13.7,1316.0,1105.0,511.0,1372.0,1828.0,11.7,49.3,0.6772,822.8375
2005-03-10 11:00:00,11.0,3.0,3.0,168.0,500.0,11.7,1283.0,1039.0,549.0,1308.0,1724.0,14.7,41.2,0.6857,775.575
2005-03-10 12:00:00,12.0,3.0,3.0,161.0,428.0,10.6,1223.0,999.0,578.0,1258.0,1547.0,17.4,33.2,0.6535,693.975
2005-03-10 13:00:00,13.0,3.0,3.0,109.0,180.0,9.8,1176.0,969.0,612.0,1196.0,1300.0,18.8,26.2,0.5637,652.5125
2005-03-10 14:00:00,14.0,3.0,3.0,145.0,306.0,9.1,1041.0,945.0,692.0,1082.0,1000.0,19.1,18.1,0.3955,638.525
2005-03-10 15:00:00,15.0,3.0,3.0,148.0,334.0,9.2,1008.0,946.0,705.0,1016.0,942.0,19.5,15.3,0.3431,580.1125
2005-03-10 16:00:00,16.0,3.0,3.0,131.0,268.0,5.9,962.0,807.0,821.0,901.0,745.0,20.2,14.4,0.337,635.825
2005-03-10 17:00:00,17.0,3.0,3.0,137.0,284.0,8.6,1048.0,925.0,721.0,1022.0,941.0,19.8,16.0,0.3632,724.8375
2005-03-10 18:00:00,18.0,3.0,3.0,163.0,393.0,12.7,1145.0,1074.0,593.0,1186.0,1232.0,16.5,21.6,0.4012,835.475
2005-03-10 19:00:00,19.0,3.0,3.0,219.0,603.0,19.8,1198.0,1291.0,531.0,1295.0,1527.0,14.5,18.3,0.2996,930.6
2005-03-10 20:00:00,20.0,3.0,3.0,245.0,757.0,23.8,1319.0,1399.0,497.0,1458.0,1746.0,12.8,22.8,0.3364,857.325
2005-03-10 21:00:00,21.0,3.0,3.0,229.0,684.0,14.6,1274.0,1136.0,547.0,1233.0,1741.0,11.5,35.9,0.4862,713.45
2005-03-10 22:00:00,22.0,3.0,3.0,184.0,426.0,7.6,1085.0,882.0,705.0,985.0,1433.0,9.5,34.6,0.411,643.7375
2005-03-10 23:00:00,23.0,3.0,3.0,151.0,254.0,4.9,1017.0,760.0,806.0,922.0,1235.0,8.3,38.2,0.4203,635.775
2005-03-11 00:00:00,0.0,4.0,3.0,133.0,227.0,5.2,1039.0,774.0,786.0,949.0,1173.0,7.7,41.7,0.4387,630.475
2005-03-11 01:00:00,1.0,4.0,3.0,135.0,221.0,4.8,1027.0,751.0,798.0,936.0,1171.0,6.8,44.9,0.4472,587.4
2005-03-11 02:00:00,2.0,4.0,3.0,111.0,155.0,3.2,952.0,662.0,905.0,887.0,1024.0,5.7,49.4,0.4551,563.925
2005-03-11 03:00:00,3.0,4.0,3.0,90.0,120.0,2.4,930.0,609.0,968.0,864.0,928.0,5.7,50.1,0.4629,578.275
2005-03-11 04:00:00,4.0,4.0,3.0,91.0,134.0,3.2,942.0,665.0,923.0,912.0,956.0,4.4,56.4,0.4761,556.2625
2005-03-11 05:00:00,5.0,4.0,3.0,89.0,128.0,2.1,897.0,594.0,999.0,870.0,871.0,4.9,55.2,0.4807,571.9625
2005-03-11 06:00:00,6.0,4.0,3.0,89.0,148.0,2.7,928.0,631.0,985.0,908.0,884.0,4.5,56.3,0.48,609.9375
2005-03-11 07:00:00,7.0,4.0,3.0,117.0,233.0,4.5,987.0,738.0,833.0,957.0,1010.0,3.8,59.7,0.4839,783.225
2005-03-11 08:00:00,8.0,4.0,3.0,141.0,470.0,13.8,1272.0,1111.0,563.0,1279.0,1416.0,4.3,58.6,0.4915,944.4625
2005-03-11 09:00:00,9.0,4.0,3.0,189.0,679.0,22.7,1452.0,1370.0,445.0,1581.0,1817.0,7.1,50.0,0.5067,933.9125
2005-03-11 10:00:00,10.0,4.0,3.0,211.0,796.0,19.3,1415.0,1278.0,483.0,1399.0,1870.0,11.1,38.4,0.5066,782.4
2005-03-11 11:00:00,11.0,4.0,3.0,235.0,812.0,8.2,1063.0,909.0,806.0,1463.0,963.0,17.8,49.6,0.9954,718.6625
2005-03-11 12:00:00,12.0,4.0,3.0,162.0,339.0,9.3,1203.0,951.0,618.0,1162.0,1305.0,17.2,30.6,0.5949,737.6375
2005-03-11 13:00:00,13.0,4.0,3.0,172.0,354.0,12.1,1258.0,1052.0,551.0,1297.0,1205.0,17.8,33.3,0.6741,795.525
2005-03-11 14:00:00,14.0,4.0,3.0,182.0,466.0,14.2,1328.0,1123.0,508.0,1404.0,1339.0,18.8,31.8,0.6853,744.0375
2005-03-11 15:00:00,15.0,4.0,3.0,180.0,417.0,12.3,1260.0,1059.0,544.0,1319.0,1161.0,19.3,29.9,0.6604,684.275
2005-03-11 16:00:00,16.0,4.0,3.0,156.0,289.0,10.2,1201.0,985.0,585.0,1252.0,996.0,18.8,31.5,0.6752,671.675
2005-03-11 17:00:00,17.0,4.0,3.0,168.0,324.0,10.4,1161.0,992.0,601.0,1211.0,906.0,18.2,28.1,0.5817,747.4875
2005-03-11 18:00:00,18.0,4.0,3.0,181.0,376.0,13.9,1254.0,1112.0,533.0,1349.0,1161.0,16.0,35.3,0.6356,935.6375
2005-03-11 19:00:00,19.0,4.0,3.0,226.0,619.0,23.1,1452.0,1381.0,428.0,1661.0,1695.0,13.8,43.6,0.6825,941.85
2005-03-11 20:00:00,20.0,4.0,3.0,231.0,689.0,22.8,1438.0,1374.0,435.0,1640.0,1705.0,12.9,48.8,0.725,808.55
2005-03-11 21:00:00,21.0,4.0,3.0,222.0,582.0,13.4,1273.0,1096.0,553.0,1350.0,1379.0,12.8,49.3,0.7277,647.975
2005-03-11 22:00:00,22.0,4.0,3.0,165.0,287.0,6.8,1096.0,850.0,690.0,1146.0,943.0,12.2,50.9,0.7202,661.25
2005-03-11 23:00:00,23.0,4.0,3.0,151.0,238.0,6.0,1151.0,813.0,702.0,1156.0,1073.0,10.6,55.9,0.7138,691.9625
2005-03-12 00:00:00,0.0,5.0,3.0,174.0,312.0,5.7,1189.0,797.0,688.0,1157.0,1213.0,10.3,55.9,0.7014,612.7375
2005-03-12 01:00:00,1.0,5.0,3.0,145.0,231.0,3.9,1078.0,704.0,765.0,1077.0,898.0,10.2,55.8,0.6927,651.2375
2005-03-12 02:00:00,2.0,5.0,3.0,147.0,234.0,4.9,1152.0,759.0,706.0,1113.0,1094.0,10.0,57.3,0.7015,635.4375
2005-03-12 03:00:00,3.0,5.0,3.0,134.0,195.0,4.5,1128.0,740.0,705.0,1113.0,1064.0,10.2,57.9,0.7191,547.2875
2005-03-12 04:00:00,4.0,5.0,3.0,85.0,113.0,2.3,1015.0,608.0,873.0,1027.0,655.0,10.3,59.4,0.7459,514.5625
2005-03-12 05:00:00,5.0,5.0,3.0,55.0,73.0,1.5,979.0,547.0,952.0,1039.0,470.0,9.8,68.9,0.8329,526.4375
2005-03-12 06:00:00,6.0,5.0,3.0,65.0,103.0,1.5,972.0,542.0,1029.0,1056.0,443.0,9.2,75.3,0.8764,537.1
2005-03-12 07:00:00,7.0,5.0,3.0,84.0,121.0,1.8,992.0,565.0,912.0,1074.0,547.0,9.4,73.1,0.8621,557.6625
2005-03-12 08:00:00,8.0,5.0,3.0,88.0,132.0,3.3,1053.0,671.0,807.0,1137.0,570.0,10.6,66.1,0.8444,612.85
2005-03-12 09:00:00,9.0,5.0,3.0,109.0,178.0,5.8,1140.0,800.0,679.0,1209.0,782.0,12.6,58.5,0.8517,611.65
2005-03-12 10:00:00,10.0,5.0,3.0,130.0,218.0,6.2,1136.0,822.0,653.0,1184.0,744.0,15.0,48.6,0.8253,632.3375
2005-03-12 11:00:00,11.0,5.0,3.0,137.0,246.0,6.7,1180.0,846.0,646.0,1206.0,791.0,14.2,51.5,0.8313,616.2
2005-03-12 12:00:00,12.0,5.0,3.0,145.0,252.0,5.6,1131.0,792.0,678.0,1177.0,749.0,15.1,48.6,0.8266,581.35
2005-03-12 13:00:00,13.0,5.0,3.0,128.0,208.0,5.8,1083.0,804.0,702.0,1105.0,615.0,18.0,35.4,0.7233,602.75
2005-03-12 14:00:00,14.0,5.0,3.0,129.0,219.0,7.0,1120.0,859.0,640.0,1167.0,681.0,17.9,35.3,0.7184,540.975
2005-03-12 15:00:00,15.0,5.0,3.0,105.0,160.0,3.8,1038.0,699.0,765.0,1042.0,515.0,17.7,35.0,0.7014,573.9375
2005-03-12 16:00:00,16.0,5.0,3.0,114.0,191.0,5.5,1096.0,788.0,699.0,1115.0,583.0,17.6,35.5,0.7065,618.325
2005-03-12 17:00:00,17.0,5.0,3.0,146.0,270.0,7.6,1126.0,881.0,648.0,1140.0,728.0,17.5,34.1,0.6775,646.1625
2005-03-12 18:00:00,18.0,5.0,3.0,156.0,285.0,8.3,1153.0,910.0,622.0,1208.0,827.0,15.6,40.0,0.7018,651.5625
2005-03-12 19:00:00,19.0,5.0,3.0,152.0,289.0,7.5,1177.0,878.0,641.0,1224.0,844.0,14.0,47.8,0.7582,814.2625
2005-03-12 20:00:00,20.0,5.0,3.0,201.0,550.0,14.1,1383.0,1119.0,522.0,1415.0,1310.0,13.2,51.4,0.776,822.3
2005-03-12 21:00:00,21.0,5.0,3.0,221.0,679.0,12.4,1363.0,1064.0,536.0,1350.0,1353.0,12.0,56.1,0.7832,637.85
2005-03-12 22:00:00,22.0,5.0,3.0,157.0,314.0,5.8,1087.0,803.0,699.0,1130.0,907.0,11.6,54.7,0.7454,564.2375
2005-03-12 23:00:00,23.0,5.0,3.0,114.0,166.0,3.9,1028.0,703.0,783.0,1070.0,646.0,12.0,53.3,0.7472,542.85
2005-03-13 00:00:00,0.0,6.0,3.0,107.0,157.0,2.8,1017.0,641.0,892.0,1044.0,482.0,12.5,55.4,0.7999,557.0125
2005-03-13 01:00:00,1.0,6.0,3.0,113.0,173.0,3.1,1050.0,660.0,860.0,1071.0,526.0,12.3,56.0,0.7958,560.4125
2005-03-13 02:00:00,2.0,6.0,3.0,118.0,184.0,3.3,1023.0,672.0,819.0,1069.0,595.0,12.4,53.4,0.7669,504.5
2005-03-13 03:00:00,3.0,6.0,3.0,69.0,93.0,2.0,940.0,583.0,942.0,991.0,416.0,12.7,51.8,0.7574,504.5625
2005-03-13 04:00:00,4.0,6.0,3.0,63.0,85.0,2.5,963.0,617.0,902.0,1006.0,398.0,13.2,49.7,0.7503,503.0
2005-03-13 05:00:00,5.0,6.0,3.0,61.0,79.0,2.0,971.0,585.0,928.0,1004.0,394.0,12.3,55.9,0.7966,484.6125
2005-03-13 06:00:00,6.0,6.0,3.0,42.0,55.0,0.9,887.0,488.0,1184.0,908.0,312.0,13.3,50.1,0.7624,511.45
2005-03-13 07:00:00,7.0,6.0,3.0,68.0,98.0,1.6,944.0,551.0,1063.0,985.0,381.0,12.3,51.8,0.7384,538.7625
2005-03-13 08:00:00,8.0,6.0,3.0,120.0,190.0,2.1,970.0,592.0,909.0,1018.0,509.0,12.9,50.4,0.7448,561.0
2005-03-13 09:00:00,9.0,6.0,3.0,112.0,166.0,3.0,1034.0,651.0,861.0,1060.0,601.0,12.9,49.9,0.7406,643.125
2005-03-13 10:00:00,10.0,6.0,3.0,148.0,260.0,5.0,1160.0,765.0,711.0,1134.0,962.0,13.9,47.3,0.7479,721.9625
2005-03-13 11:00:00,11.0,6.0,3.0,160.0,362.0,7.7,1283.0,887.0,607.0,1238.0,1231.0,13.5,51.6,0.7931,782.0125
2005-03-13 12:00:00,12.0,6.0,3.0,164.0,415.0,10.1,1387.0,981.0,535.0,1368.0,1396.0,13.2,56.2,0.8499,747.9375
2005-03-13 13:00:00,13.0,6.0,3.0,159.0,358.0,8.5,1325.0,921.0,570.0,1345.0,1297.0,14.2,57.8,0.9292,562.85
2005-03-13 14:00:00,14.0,6.0,3.0,110.0,170.0,2.8,1057.0,641.0,803.0,1103.0,616.0,17.2,46.2,0.8989,554.2875
2005-03-13 15:00:00,15.0,6.0,3.0,82.0,130.0,3.3,1078.0,668.0,855.0,1109.0,509.0,19.9,36.6,0.8406,586.875
2005-03-13 16:00:00,16.0,6.0,3.0,102.0,177.0,5.0,1159.0,762.0,742.0,1158.0,590.0,19.7,37.1,0.8399,616.575
2005-03-13 17:00:00,17.0,6.0,3.0,119.0,233.0,5.6,1195.0,795.0,710.0,1157.0,718.0,19.0,37.4,0.8122,659.5125
2005-03-13 18:00:00,18.0,6.0,3.0,135.0,282.0,7.1,1217.0,861.0,642.0,1234.0,898.0,16.4,43.5,0.8055,890.3375
2005-03-13 19:00:00,19.0,6.0,3.0,215.0,583.0,16.7,1542.0,1200.0,469.0,1520.0,1577.0,15.1,49.8,0.8458,843.0625
2005-03-13 20:00:00,20.0,6.0,3.0,211.0,566.0,12.5,1407.0,1066.0,525.0,1397.0,1560.0,14.8,51.0,0.8507,700.575
2005-03-13 21:00:00,21.0,6.0,3.0,172.0,323.0,6.6,1189.0,837.0,665.0,1204.0,1208.0,14.6,51.6,0.8508,714.1625
2005-03-13 22:00:00,22.0,6.0,3.0,166.0,318.0,8.3,1208.0,911.0,613.0,1245.0,1244.0,13.7,52.1,0.8121,703.2625
2005-03-13 23:00:00,23.0,6.0,3.0,168.0,336.0,7.1,1207.0,861.0,649.0,1217.0,1181.0,13.2,55.6,0.8412,598.6
2005-03-14 00:00:00,0.0,0.0,3.0,134.0,196.0,3.8,1056.0,699.0,787.0,1085.0,828.0,13.2,55.9,0.8465,631.65
2005-03-14 01:00:00,1.0,0.0,3.0,122.0,193.0,5.2,1128.0,771.0,733.0,1178.0,923.0,11.7,62.1,0.8535,650.6625
2005-03-14 02:00:00,2.0,0.0,3.0,123.0,192.0,5.3,1119.0,778.0,705.0,1187.0,1096.0,9.9,68.9,0.8388,627.725
2005-03-14 03:00:00,3.0,0.0,3.0,104.0,147.0,3.8,1077.0,701.0,761.0,1122.0,1106.0,9.8,68.0,0.8227,598.975
2005-03-14 04:00:00,4.0,0.0,3.0,90.0,122.0,2.8,1036.0,636.0,845.0,1084.0,976.0,8.9,71.9,0.8202,589.8625
2005-03-14 05:00:00,5.0,0.0,3.0,85.0,117.0,2.9,1016.0,647.0,824.0,1090.0,937.0,8.4,74.5,0.8241,633.05
2005-03-14 06:00:00,6.0,0.0,3.0,103.0,201.0,4.4,1103.0,730.0,735.0,1139.0,1049.0,9.2,71.0,0.8299,697.4375
2005-03-14 07:00:00,7.0,0.0,3.0,127.0,318.0,7.5,1176.0,880.0,634.0,1257.0,1180.0,9.9,67.6,0.8239,871.7125
2005-03-14 08:00:00,8.0,0.0,3.0,163.0,658.0,15.7,1430.0,1169.0,481.0,1543.0,1514.0,10.8,64.4,0.8328,968.6125
2005-03-14 09:00:00,9.0,0.0,3.0,155.0,680.0,22.9,1572.0,1374.0,411.0,1763.0,1771.0,11.7,61.7,0.8483,780.35
2005-03-14 10:00:00,10.0,0.0,3.0,170.0,497.0,10.8,1243.0,1006.0,572.0,1349.0,1395.0,13.7,51.9,0.8106,655.3875
2005-03-14 11:00:00,11.0,0.0,3.0,141.0,290.0,6.1,1101.0,817.0,707.0,1157.0,1024.0,16.3,43.5,0.7988,641.125
2005-03-14 12:00:00,12.0,0.0,3.0,123.0,230.0,7.0,1103.0,857.0,681.0,1182.0,946.0,17.9,38.8,0.7883,631.5125
2005-03-14 13:00:00,13.0,0.0,3.0,124.0,215.0,7.1,1116.0,859.0,670.0,1197.0,864.0,19.3,35.5,0.7876,648.6375
2005-03-14 14:00:00,14.0,0.0,3.0,126.0,226.0,8.1,1141.0,904.0,646.0,1249.0,889.0,20.1,32.9,0.7672,649.5875
2005-03-14 15:00:00,15.0,0.0,3.0,128.0,240.0,7.7,1151.0,885.0,660.0,1222.0,903.0,20.0,33.0,0.7625,732.1
2005-03-14 16:00:00,16.0,0.0,3.0,158.0,391.0,10.8,1263.0,1008.0,597.0,1308.0,1121.0,20.2,32.2,0.7526,804.425
2005-03-14 17:00:00,17.0,0.0,3.0,177.0,492.0,14.4,1324.0,1128.0,540.0,1441.0,1319.0,18.9,34.4,0.7436,995.8
2005-03-14 18:00:00,18.0,0.0,3.0,225.0,700.0,25.4,1533.0,1439.0,416.0,1799.0,1829.0,17.9,37.6,0.7624,1063.7625
2005-03-14 19:00:00,19.0,0.0,3.0,234.0,782.0,29.1,1626.0,1531.0,371.0,1937.0,2000.0,16.7,43.4,0.8168,1051.9125
2005-03-14 20:00:00,20.0,0.0,3.0,227.0,728.0,28.3,1639.0,1510.0,378.0,1904.0,2001.0,15.9,47.9,0.8573,847.025
2005-03-14 21:00:00,21.0,0.0,3.0,192.0,510.0,14.2,1346.0,1124.0,502.0,1490.0,1598.0,15.3,52.6,0.906,734.675
2005-03-14 22:00:00,22.0,0.0,3.0,158.0,308.0,8.4,1218.0,914.0,597.0,1291.0,1383.0,13.7,58.5,0.9146,699.9375
2005-03-14 23:00:00,23.0,0.0,3.0,149.0,248.0,7.5,1166.0,880.0,631.0,1280.0,1238.0,12.7,62.8,0.9198,645.525
2005-03-15 00:00:00,0.0,1.0,3.0,140.0,233.0,5.2,1095.0,772.0,721.0,1175.0,1023.0,12.2,65.0,0.9193,549.525
2005-03-15 01:00:00,1.0,1.0,3.0,79.0,96.0,2.2,958.0,601.0,947.0,1054.0,659.0,13.0,61.2,0.9105,544.375
2005-03-15 02:00:00,2.0,1.0,3.0,69.0,90.0,2.0,960.0,582.0,933.0,1062.0,657.0,11.1,66.1,0.8738,558.725
2005-03-15 03:00:00,3.0,1.0,3.0,72.0,95.0,1.8,972.0,571.0,931.0,1063.0,764.0,10.1,69.8,0.8619,533.2625
2005-03-15 04:00:00,4.0,1.0,3.0,58.0,68.0,1.1,911.0,508.0,1048.0,1005.0,667.0,11.6,61.0,0.8299,536.525
2005-03-15 05:00:00,5.0,1.0,3.0,59.0,75.0,1.2,923.0,516.0,1049.0,1002.0,667.0,10.1,64.5,0.7968,577.175
2005-03-15 06:00:00,6.0,1.0,3.0,88.0,145.0,2.4,981.0,610.0,867.0,1068.0,856.0,9.3,67.9,0.7969,604.975
2005-03-15 07:00:00,7.0,1.0,3.0,110.0,185.0,3.8,1038.0,701.0,760.0,1102.0,940.0,10.1,64.3,0.7934,814.875
2005-03-15 08:00:00,8.0,1.0,3.0,151.0,506.0,14.0,1370.0,1118.0,495.0,1459.0,1406.0,10.4,62.7,0.7909,887.9875
2005-03-15 09:00:00,9.0,1.0,3.0,158.0,485.0,18.9,1471.0,1265.0,434.0,1655.0,1617.0,13.0,53.9,0.8036,897.7
2005-03-15 10:00:00,10.0,1.0,3.0,194.0,684.0,15.6,1447.0,1167.0,466.0,1514.0,1694.0,16.4,44.6,0.8242,819.65
2005-03-15 11:00:00,11.0,1.0,3.0,181.0,562.0,13.2,1329.0,1090.0,508.0,1401.0,1473.0,19.1,36.7,0.8044,709.4125
2005-03-15 12:00:00,12.0,1.0,3.0,161.0,357.0,10.3,1197.0,989.0,577.0,1297.0,1087.0,21.0,30.6,0.7508,677.9625
2005-03-15 13:00:00,13.0,1.0,3.0,143.0,306.0,9.7,1198.0,968.0,590.0,1264.0,945.0,22.1,27.6,0.7254,667.375
2005-03-15 14:00:00,14.0,1.0,3.0,142.0,292.0,10.0,1171.0,977.0,608.0,1234.0,905.0,22.2,25.5,0.6752,681.1125
2005-03-15 15:00:00,15.0,1.0,3.0,146.0,305.0,10.9,1191.0,1011.0,620.0,1262.0,903.0,23.6,23.2,0.6665,718.5375
2005-03-15 16:00:00,16.0,1.0,3.0,166.0,386.0,12.3,1213.0,1060.0,578.0,1292.0,1041.0,23.6,22.9,0.6571,760.65
2005-03-15 17:00:00,17.0,1.0,3.0,172.0,408.0,14.2,1258.0,1124.0,552.0,1363.0,1194.0,22.8,24.6,0.6736,887.325
2005-03-15 18:00:00,18.0,1.0,3.0,196.0,521.0,21.6,1413.0,1339.0,464.0,1611.0,1533.0,20.3,29.7,0.6973,1053.2375
2005-03-15 19:00:00,19.0,1.0,3.0,243.0,766.0,30.9,1610.0,1573.0,381.0,1890.0,1932.0,18.0,36.0,0.7345,1122.3125
2005-03-15 20:00:00,20.0,1.0,3.0,248.0,841.0,33.5,1710.0,1632.0,346.0,2028.0,2140.0,16.4,41.9,0.7759,967.2375
2005-03-15 21:00:00,21.0,1.0,3.0,233.0,754.0,19.9,1515.0,1295.0,435.0,1615.0,1871.0,14.9,47.6,0.8003,740.3
2005-03-15 22:00:00,22.0,1.0,3.0,174.0,350.0,8.4,1199.0,916.0,613.0,1227.0,1435.0,13.8,49.6,0.7793,684.7625
2005-03-15 23:00:00,23.0,1.0,3.0,149.0,244.0,6.1,1128.0,818.0,674.0,1156.0,1303.0,13.2,51.6,0.7765,662.9625
2005-03-16 00:00:00,0.0,2.0,3.0,134.0,221.0,5.7,1108.0,798.0,694.0,1144.0,1199.0,11.8,56.9,0.7836,622.625
2005-03-16 01:00:00,1.0,2.0,3.0,123.0,183.0,4.0,1038.0,709.0,768.0,1087.0,1069.0,11.4,58.0,0.7818,599.4875
2005-03-16 02:00:00,2.0,2.0,3.0,111.0,166.0,2.9,1004.0,646.0,823.0,1054.0,989.0,11.3,58.0,0.7742,575.625
2005-03-16 03:00:00,3.0,2.0,3.0,93.0,133.0,2.0,969.0,584.0,904.0,1021.0,899.0,10.7,59.6,0.7673,570.0875
2005-03-16 04:00:00,4.0,2.0,3.0,97.0,147.0,1.7,938.0,559.0,942.0,1026.0,850.0,9.0,65.4,0.7532,560.7
2005-03-16 05:00:00,5.0,2.0,3.0,86.0,119.0,1.6,927.0,549.0,967.0,1008.0,828.0,8.0,68.9,0.7402,590.4125
2005-03-16 06:00:00,6.0,2.0,3.0,99.0,179.0,3.3,977.0,673.0,830.0,1060.0,902.0,7.5,70.9,0.7358,594.45
2005-03-16 07:00:00,7.0,2.0,3.0,99.0,178.0,3.6,1011.0,685.0,823.0,1054.0,902.0,7.6,69.2,0.7238,730.525
2005-03-16 08:00:00,8.0,2.0,3.0,129.0,390.0,10.2,1228.0,984.0,588.0,1293.0,1222.0,8.7,64.3,0.7257,964.65
2005-03-16 09:00:00,9.0,2.0,3.0,161.0,579.0,25.2,1521.0,1434.0,404.0,1809.0,1784.0,11.7,54.3,0.7459,907.75
2005-03-16 10:00:00,10.0,2.0,3.0,202.0,735.0,16.0,1425.0,1178.0,468.0,1477.0,1761.0,15.9,42.2,0.7553,841.6625
2005-03-16 11:00:00,11.0,2.0,3.0,200.0,568.0,13.3,1339.0,1094.0,509.0,1376.0,1634.0,19.3,34.7,0.7681,809.8625
2005-03-16 12:00:00,12.0,2.0,3.0,194.0,487.0,11.9,1310.0,1046.0,552.0,1351.0,1527.0,23.1,27.3,0.7615,726.8625
2005-03-16 13:00:00,13.0,2.0,3.0,173.0,343.0,10.9,1250.0,1012.0,585.0,1249.0,1192.0,26.1,20.8,0.6959,694.875
2005-03-16 14:00:00,14.0,2.0,3.0,169.0,351.0,11.0,1181.0,1015.0,617.0,1192.0,1023.0,26.8,17.9,0.6249,781.4125
2005-03-16 15:00:00,15.0,2.0,3.0,188.0,417.0,17.3,1272.0,1220.0,533.0,1353.0,1251.0,28.4,16.0,0.6095,739.425
2005-03-16 16:00:00,16.0,2.0,3.0,211.0,509.0,12.4,1231.0,1064.0,618.0,1188.0,1082.0,28.8,15.1,0.5877,817.05
2005-03-16 17:00:00,17.0,2.0,3.0,210.0,573.0,17.4,1286.0,1223.0,529.0,1350.0,1348.0,27.9,15.6,0.5782,818.8125
2005-03-16 18:00:00,18.0,2.0,3.0,193.0,518.0,17.5,1315.0,1225.0,509.0,1408.0,1365.0,24.1,20.6,0.6075,972.15
2005-03-16 19:00:00,19.0,2.0,3.0,227.0,641.0,26.2,1494.0,1460.0,420.0,1682.0,1827.0,21.0,28.0,0.6904,955.3875
2005-03-16 20:00:00,20.0,2.0,3.0,223.0,544.0,23.1,1494.0,1381.0,422.0,1677.0,1879.0,18.4,38.8,0.8152,972.9375
2005-03-16 21:00:00,21.0,2.0,3.0,229.0,582.0,23.5,1545.0,1390.0,423.0,1676.0,1915.0,16.9,42.9,0.8222,830.1625
